Date,CumReturns,SPY_CumReturns
2024-06-10,0.18817218134044933,0.2003166134440597
2024-06-11,0.18264573832686448,0.2032073564458572
2024-06-12,0.17866412234183793,0.21308930450172703
2024-06-13,0.1593550477479282,0.21553185651105222
2024-06-14,0.15396075924483887,0.21627136481019682
2024-06-17,0.16653197542796705,0.22595157905041363
2024-06-18,0.1965925167945597,0.22906634916410273
2024-06-20,0.20521797709148681,0.2257275519385218
2024-06-21,0.19316968035758952,0.22408432586592908
2024-06-24,0.22638473001248793,0.22010523801479454
2024-06-25,0.2264191888160727,0.22480371750742933
2024-06-26,0.2368630270918406,0.2263323732918947
2024-06-27,0.254397253111883,0.22826566114784264
2024-06-28,0.26877465982283666,0.22343230429804706
2024-07-01,0.23455878144848685,0.2259502436482601
2024-07-02,0.22935573719657087,0.2342005392827733
2024-07-03,0.22944133985206783,0.2397082829183732
2024-07-05,0.1996746727046148,0.24685705726775153
2024-07-08,0.2049322687494768,0.24829584055075138
2024-07-09,0.1913893892683498,0.24950973676519927
2024-07-10,0.22135261282667162,0.2618739976080082
2024-07-11,0.2825276015137581,0.25099338769396895
2024-07-12,0.2768247811019331,0.25888405611269505
2024-07-15,0.2719836497866488,0.262346136963034
2024-07-16,0.3223059586672561,0.26983203610035167
2024-07-17,0.3166019054619571,0.25202753890548624
2024-07-18,0.29824364103206613,0.24240583006159055
2024-07-19,0.28233373925459726,0.23415553442707737
2024-07-22,0.30580926809529596,0.24687955969559927
2024-07-23,0.31760037459165646,0.24492376941180383
2024-07-24,0.3080418159907268,0.21671066444799902
2024-07-25,0.29861345249339877,0.2103711542415858
2024-07-26,0.3211115444116761,0.22392694608092079
2024-07-29,0.3001265004993776,0.22464633772242082
2024-07-30,0.3065589217004494,0.2184417048731686
2024-07-31,0.3187082348302577,0.2382469972075254
2024-08-01,0.27900416270765405,0.22071225472698175
2024-08-02,0.23109175091019285,0.19798452818085543
2024-08-05,0.18092716577118595,0.1630947882226983
2024-08-06,0.20198887587077463,0.17381801835172905
2024-08-07,0.18243992321467806,0.16597221757877256
2024-08-08,0.2003402796717182,0.19292642147243377
2024-08-09,0.19481147445517077,0.198186775611634
2024-08-12,0.19678071358552973,0.1988162947516685
2024-08-13,0.1903032931701767,0.21853157737463436
2024-08-14,0.20930334504149495,0.22237578786860834
2024-08-15,0.2505237825527509,0.2433276063437957
2024-08-16,0.24518279572408574,0.24611516319840443
2024-08-19,0.27563294182750675,0.2580297871140351
2024-08-20,0.2481568122771063,0.2559841243287744
2024-08-21,0.25834130105325115,0.2603003369678485
2024-08-22,0.2563742691620472,0.250408873409631
2024-08-23,0.30296159835140646,0.2636949105346442
2024-08-26,0.3163814665470803,0.2606824666114833
2024-08-27,0.33998478772814167,0.26241350703665267
2024-08-28,0.32318852601496695,0.25508485047441787
2024-08-29,0.32479695513825324,0.25519722540373113
2024-08-30,0.3506667227202245,0.26717935660290526
2024-09-03,0.31332454270729837,0.2411020613456787
2024-09-04,0.31189104745281404,0.23856175677754377
2024-09-05,0.31457619520807145,0.23554931285438307
2024-09-06,0.2907365044875292,0.2147548741642047
2024-09-09,0.3081994555221612,0.22835553364930927
2024-09-10,0.3175851597845212,0.23370589749990045
2024-09-11,0.32825719403008136,0.24636241548487892
2024-09-12,0.36070381162697296,0.25686089575528337
2024-09-13,0.3920090752971326,0.26342515582032244
2024-09-16,0.4042227549895485,0.265291073602653
2024-09-17,0.4128531157054198,0.26580808060344885
2024-09-18,0.43039228398219187,0.26205387982086603
2024-09-19,0.44205403903878526,0.28359007537046654
2024-09-20,0.4399909704710181,0.2813711919302364
2024-09-23,0.45965262300188536,0.28457317203425325
2024-09-24,0.5060578762070476,0.288248739653332
2024-09-25,0.49009137889354126,0.2854074898245196
2024-09-26,0.5187817152025029,0.2905036823580045
2024-09-27,0.5790899832407217,0.288632041376508
2024-09-30,0.5680407124531286,0.29379594825390765
2024-10-01,0.5485513950360379,0.28220550972050296
2024-10-02,0.5882740418379,0.28274667394869946
2024-10-03,0.5516416726367355,0.28040158308292096
2024-10-04,0.5460156305159496,0.29203702688148847
2024-10-07,0.5225007273860689,0.2803564401869778
2024-10-08,0.49595958419146347,0.29246547150060764
2024-10-09,0.5158080061041441,0.3014176656061638
2024-10-10,0.5221456188165854,0.29914015145351947
2024-10-11,0.5495481519564058,0.3069197313107961
2024-10-14,0.5504031087005592,0.3176081377100197
2024-10-15,0.549948850962654,0.30737074737788683
2024-10-16,0.611054148742034,0.3130531094047313
2024-10-17,0.5936186272753843,0.31316582901380885
